BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7098,20,,C0,2038 WEST 7TH STREET,,11223,3,0,3,"1,172","1,596",1925,1,C0,"980,000",1/5/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7101,54,,C0,2069 WEST 5TH STREET,,11223,3,0,3,"2,333","2,376",1920,1,C0,"1,600,000",1/23/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7114,36,,C0,2176 WEST 12TH STREET,,11223,3,0,3,"2,000","3,344",1930,1,C0,0,4/17/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7115,53,,C0,69 AVENUE V,,11223,3,0,3,"2,000","2,860",1915,1,C0,0,8/14/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7121,62,,C0,2137 WEST 6TH STREET,,11223,3,0,3,"2,500","2,080",1930,1,C0,0,7/17/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7121,63,,C0,2133 WEST 6TH STREET,,11223,3,0,3,"2,500","2,080",1930,1,C0,0,7/18/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7148,60,,C0,457 VAN SICKLEN STREET,,11223,3,0,3,"1,570","1,024",1910,1,C0,"690,000",10/28/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7160,29,,C0,2354 WEST 13TH STREET,,11223,3,0,3,"3,200","3,360",2004,1,C0,0,1/8/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7160,36,,C0,2374 W 13TH STREET,,11223,3,0,3,"2,560","3,232",1965,1,C0,0,1/8/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7160,37,,C0,2380 WEST 13 STREET,,11223,3,0,3,"2,880","3,168",1965,1,C0,"450,000",12/7/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7161,37,,C0,2382 WEST 12TH STREET,,11223,3,0,3,"2,505","3,520",1965,1,C0,0,2/24/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7162,66,,C0,2323 WEST 12TH STREET,,11223,3,0,3,"4,000","3,856",1955,1,C0,0,4/5/24
3,GRAVESEND,03 THREE FAMILY DWELLINGS,1,7167,119,,C0,2373 BOYNTON PLACE,,11223,3,0,3,"1,950","2,920",1965,1,C0,0,11/4/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6383,1013,,R3,"8678 23RD AVENUE, 3B",3B,11214,1,,1,,,1998,1,R3,"865,000",6/7/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6416,1217,,R3,"2237 BATH AVENUE, 2A",2A,11214,1,,1,,,,1,R3,0,3/6/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6417,1003,,R3,"159 BAY 32 STREET, 3A",3A,11214,1,,1,,,,1,R3,"670,000",11/22/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6597,1003,,R3,"1575 WEST 10TH STREET, 2A3",2A3,11204,1,,1,,,,1,R3,"468,000",9/12/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6602,1201,,R3,"162 AVENUE O, 1A",1A,11204,1,,1,,,2012,1,R3,"200,000",10/31/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6864,1004,,R3,"52 BAY 37TH STREET, 1B",1B,11214,1,,1,,,,1,R3,0,6/4/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6865,1210,,R3,"18 BAY 38TH STREET, 3B",3B,11214,1,,1,,,2006,1,R3,"710,000",11/19/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6882,1006,,R3,"126 BAY 43RD STREET, 2B",2B,11214,1,,1,,,2006,1,R3,"665,000",11/26/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6887,1013,,R3,"2761 BATH AVENUE, 1A",1A,11214,1,,1,,,,1,R3,"500,000",10/31/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6890,1009,,R3,"231 BAY 35TH STREET, 3C",3C,11214,1,,1,,,,1,R3,"776,000",1/16/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6911,1028,,R3,"220 BAY 44TH STREET, 220B",220B,11214,1,,1,,,1993,1,R3,"450,000",6/26/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6911,1028,,R3,"220 BAY 44TH STREET, 220B",220B,11214,1,,1,,,1993,1,R3,"639,000",12/23/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6919,1802,,R3,"2543 WEST 16TH STREET, B1",B1,11214,1,,1,,,2007,1,R3,"467,200",10/10/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6924,1002,,R3,"2863 CROPSEY AVENUE, 1C-F",1C-F,11214,1,,1,,,1989,1,R3,"363,012",7/12/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,6924,1017,,R3,"2867 CROPSEY AVENUE, 3D-R",3D-R,11214,1,,1,,,1989,1,R3,0,9/18/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,7122,1009,,R3,"354 VAN SICKLEN STREET, 2D",2D,11223,1,,1,,,,1,R3,0,6/4/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,7144,1001,,R3,"2265 WEST 7TH STREET, 1A",1A,11223,1,,1,,,2007,1,R3,0,6/13/24
3,GRAVESEND,04 TAX CLASS 1 CONDOS,1A,7167,1204,,R3,"2399 BOYNTON PLACE, 2A",2A,11223,1,,1,,,2007,1,R3,"625,000",9/16/24
3,GRAVESEND,05 TAX CLASS 1 VACANT LAND,1B,6580,45,,V0,1447 WEST 5TH STREET,,11204,0,0,0,"4,000",0,,1,V0,"1,115,000",2/13/24
3,GRAVESEND,05 TAX CLASS 1 VACANT LAND,1B,6912,51,,V0,192 27TH AVENUE,,11214,0,0,0,"3,246",0,,1,V0,0,2/2/24
3,GRAVESEND,05 TAX CLASS 1 VACANT LAND,1B,6919,46,,V0,2576 STILLWELL AVENUE,,11214,0,0,0,"2,000",0,,1,V0,"700,000",8/6/24
3,GRAVESEND,05 TAX CLASS 1 VACANT LAND,1B,6924,62,,V0,2514 WEST 16 STREET,,11214,0,0,0,"2,000",0,,1,V0,"210,000",7/9/24
3,GRAVESEND,05 TAX CLASS 1 VACANT LAND,1B,6924,63,,V0,2516 WEST 16TH STREET,,11214,0,0,0,"2,000",0,,1,V0,"325,000",2/5/24
3,GRAVESEND,05 TAX CLASS 1 VACANT LAND,1B,7118,137,,V0,N/A WEST 8TH STREET,,11223,0,0,0,200,0,,1,V0,0,11/12/24
3,GRAVESEND,05 TAX CLASS 1 VACANT LAND,1B,7170,49,,V0,N/A LAKE STREET,,11223,0,0,0,"1,860",0,,1,V0,"999,000",7/16/24
3,GRAVESEND,06 TAX CLASS 1 - OTHER,1,6624,34,,G0,1666 WEST 7TH STREET,,11223,0,0,0,"1,150",0,1920,1,G0,0,10/11/24
3,GRAVESEND,06 TAX CLASS 1 - OTHER,1,6654,16,,G0,1724 WEST 2ND STREET,,11223,0,0,0,"2,000",0,1935,1,G0,0,2/2/24
3,GRAVESEND,06 TAX CLASS 1 - OTHER,1,6902,48,,G0,24 28TH AVENUE,,11214,0,0,0,"1,933",0,1960,1,G0,"438,000",2/28/24
3,GRAVESEND,06 TAX CLASS 1 - OTHER,1,6924,83,,G0,2564 WEST 16 STREET,,11214,0,0,0,"2,000",0,,1,G0,0,12/12/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2,6449,34,,C7,180 BAY 32ND STREET,,11214,35,6,41,"8,480","26,608",1926,2,C7,0,2/16/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2,6449,34,,C7,180 BAY 32ND STREET,,11214,35,6,41,"8,480","26,608",1926,2,C7,0,6/10/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6576,28,,C2,1450 WEST 8TH STREET,,11204,5,0,5,"2,667","3,476",1926,2,C2,0,12/11/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2,6579,66,,C1,1367 WEST 6 STREET,,11204,16,0,16,"4,000","11,600",1927,2,C1,0,12/13/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6596,25,,C3,1546 WEST 10TH STREET,,11204,4,0,4,"2,800","3,600",1926,2,C3,"1,800,000",1/22/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6596,41,,C3,1584 WEST 10TH STREET,,11204,4,0,4,"2,600","3,480",1928,2,C3,"1,650,000",2/22/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6598,19,,C3,1534 WEST 8TH STREET,,11204,4,0,4,"3,667","3,600",1926,2,C3,0,10/18/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6598,28,,C3,1556 W 8TH STREET,,11204,4,0,4,"2,667","3,600",1926,2,C3,10,5/7/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6598,76,,C2,1539 W 9 STREET,,11204,6,0,6,"3,000","5,725",1927,2,C2,0,10/20/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6618,44,,C3,1 QUENTIN ROAD,,11223,4,0,4,"4,000","4,608",1920,2,C3,"1,600,000",8/28/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6643,15,,C3,1724 WEST 13TH STREET,,11223,4,0,4,"3,000","3,900",1924,2,C3,"1,420,000",4/26/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6655,24,,C3,1754 WEST 1ST STREET,,11223,4,0,4,"2,620","3,520",1926,2,C3,"1,220,000",4/10/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6671,35,,C2,1872 WEST 9TH STREET,,11223,6,0,6,"2,800","5,148",1931,2,C2,0,7/23/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6671,35,,C2,1872 WEST 9TH STREET,,11223,6,0,6,"2,800","5,148",1931,2,C2,0,10/1/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6676,25,,C3,1846 WEST 4TH STREET,,11223,4,0,4,"2,608","3,198",1931,2,C3,"1,570,000",7/11/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6678,18,,C3,86 VAN SICKLEN STREET,,11223,4,0,4,"2,500","2,702",1931,2,C3,0,7/9/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6865,7,,C3,83 BAY 37TH STREET,,11214,4,0,4,"2,417","3,420",1930,2,C3,0,2/12/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6865,7,,C3,83 BAY 37TH STREET,,11214,4,0,4,"2,417","3,420",1930,2,C3,0,10/23/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6865,10,,C3,71 BAY 37TH ST,,11214,4,0,4,"2,997","3,420",1930,2,C3,"1,860,000",9/4/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2,6874,6,,C1,2335 BATH AVENUE UNIT C1,,11214,12,0,12,"8,148","13,171",2019,2,C1,"753,505",12/20/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6888,56,,C3,222 BAY 34TH STREET,,11214,4,0,4,"2,513","3,060",1925,2,C3,0,9/27/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,6901,10,,C3,125 BAY 46TH STREET,,11214,4,0,4,"2,513","3,200",1998,2,C3,0,8/16/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,7079,56,,C3,1967 WEST 10TH STREET,,11223,4,0,4,"2,500","3,120",1931,2,C3,"1,840,000",5/13/24
3,GRAVESEND,07 RENTALS - WALKUP APARTMENTS,2A,7120,16,,C2,2122 WEST 6TH STREET,,11223,6,0,6,"2,500","5,250",1931,2,C2,0,9/11/24
3,GRAVESEND,09 COOPS - WALKUP APARTMENTS,2,6576,48,,C6,"57 AVENUE O, A4",,11204,,,,,,1926,2,C6,"260,000",12/19/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6415,16,,D4,"8735 BAY PARKWAY, A27",,11214,,,,,,1930,2,D4,"290,000",6/14/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6415,16,,D4,"8735 BAY PARKWAY, A61",,11214,,,,,,1930,2,D4,"350,000",7/10/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6415,16,,D4,"8735 BAY PARKWAY, B23",,11214,,,,,,1930,2,D4,0,10/28/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6415,16,,D4,"8735 BAY PARKWAY, B27",,11214,,,,,,1930,2,D4,"300,000",7/24/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6415,22,,D4,"8721 BAY PARKWAY, 3F",,11214,,,,,,1954,2,D4,"290,000",6/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6417,39,,D4,"2260 BENSON AVE, 5K",,11214,,,,,,1956,2,D4,"575,000",4/2/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6417,39,,D4,"2260 BENSON AVENUE, 1L",,11214,,,,,,1956,2,D4,"450,000",4/17/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6417,39,,D4,"2260 BENSON AVENUE, 4C",,11214,,,,,,1956,2,D4,"480,000",9/9/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6417,39,,D4,"2260 BENSON AVENUE, 5G",,11214,,,,,,1956,2,D4,"399,000",11/7/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6417,39,,D4,"2260 BENSON AVENUE, PR1",,11214,,,,,,1956,2,D4,"185,000",3/7/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6580,8,,D4,"1402 WEST 4TH STREET, C6",,11204,,,,,,1928,2,D4,0,7/16/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6604,49,,D4,"303 AVENUE P, B1",,11204,,,,,,1931,2,D4,"240,500",10/8/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6619,1,,D4,"80 AVENUE P, B1",,11204,,,,,,1936,2,D4,"300,000",6/3/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6619,1,,D4,"80 AVENUE P, B10",,11204,,,,,,1936,2,D4,0,11/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6619,1,,D4,"80 AVENUE P, B14",,11204,,,,,,1936,2,D4,"285,000",11/26/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6619,1,,D4,"80 AVENUE P, C1",,11204,,,,,,1936,2,D4,"309,000",11/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6619,1,,D4,"80 AVENUE P, C14",,11204,,,,,,1936,2,D4,"300,000",8/21/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6619,1,,D4,"80 AVENUE P, F11",,11204,,,,,,1936,2,D4,"360,000",12/27/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6619,1,,D4,"80 AVENUE P, F7",,11204,,,,,,1936,2,D4,"320,000",1/9/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6620,1,,D4,"100 AVENUE P, 4D",,11204,,,,,,1938,2,D4,"92,500",9/24/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6620,1,,D4,"100 AVENUE P, 4E",,11204,,,,,,1938,2,D4,0,10/17/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 10F",,11214,,,,,,1963,2,D4,"405,000",2/26/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 124",,11214,,,,,,1963,2,D4,"485,000",5/22/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 13B",,11214,,,,,,1963,2,D4,"379,000",9/4/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 13G",,11214,,,,,,1963,2,D4,0,12/17/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 17B",,11214,,,,,,1963,2,D4,"390,000",12/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 19H",,11214,,,,,,1963,2,D4,"475,000",6/11/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 5C",,11214,,,,,,1963,2,D4,"485,000",5/2/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 5H",,11214,,,,,,1963,2,D4,"450,000",6/24/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 6G",,11214,,,,,,1963,2,D4,0,11/27/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 7K",,11214,,,,,,1963,2,D4,"315,000",11/19/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 8F",,11214,,,,,,1963,2,D4,0,11/26/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2475 WEST 16TH STREET, 9C",,11214,,,,,,1963,2,D4,0,10/25/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2483 W 16TH ST, 4J",,11214,,,,,,1963,2,D4,10,1/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2483 WEST 16 STREET, 14G",,11214,,,,,,1963,2,D4,"415,000",5/17/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2483 WEST 16 STREET, 8E",,11214,,,,,,1963,2,D4,"405,000",1/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2483 WEST 16TH STREET, 12F",,11214,,,,,,1963,2,D4,"400,000",10/25/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2483 WEST 16TH STREET, 4H",,11214,,,,,,1963,2,D4,"435,000",9/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6919,1,,D4,"2483 WEST 16TH STREET, 7J",,11214,,,,,,1963,2,D4,0,11/1/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6933,55,,D4,"1935 SHORE PARKWAY, 15H",,11214,,,,,,1963,2,D4,"510,000",8/26/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6933,55,,D4,"1935 SHORE PARKWAY, 1J",,11214,,,,,,1963,2,D4,"430,000",11/4/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6933,55,,D4,"1935 SHORE PARKWAY, 5G",,11214,,,,,,1963,2,D4,"390,000",11/7/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6933,55,,D4,"1935 SHORE PARKWAY, 7G",,11214,,,,,,1963,2,D4,0,2/6/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6933,55,,D4,"2630 CROPSEY AVENUE, 5A",,11214,,,,,,1963,2,D4,"380,000",9/12/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6933,55,,D4,"2630 CROPSEY AVENUE, 6H",,11214,,,,,,1963,2,D4,0,12/2/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6933,55,,D4,"2630 CROPSEY AVENUE, 6H",,11214,,,,,,1963,2,D4,0,12/19/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6935,1,,D4,"2652 CROPSEY AVENUE, 12D",,11214,,,,,,1967,2,D4,"430,000",10/31/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6935,1,,D4,"2652 CROPSEY AVENUE, 4E",,11214,,,,,,1967,2,D4,"267,500",4/11/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6935,1,,D4,"2652 CROPSEY AVENUE, 5C",,11214,,,,,,1967,2,D4,"380,000",1/17/24
3,GRAVESEND,10 COOPS - ELEVATOR APARTMENTS,2,6935,1,,D4,"2652 CROPSEY AVENUE, 8C",,11214,,,,,,1967,2,D4,0,12/23/24
3,GRAVESEND,12 CONDOS - WALKUP APARTMENTS,2,6383,1115,,R2,"8660 23RD AVENUE, 15B",15B,11214,1,,1,,,,2,R2,0,2/29/24
3,GRAVESEND,12 CONDOS - WALKUP APARTMENTS,2,6383,1117,,R2,"8658 23RD AVENUE, 17A",17A,11214,1,,1,,,,2,R2,"345,000",2/16/24
3,GRAVESEND,12 CONDOS - WALKUP APARTMENTS,2,6916,1301,,R2,"148 BAY 49TH STREET, 1A",1A,11214,1,,1,,,2007,2,R2,"540,000",2/1/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6381,1032,,R4,"8629 BAY PARKWAY, 5D",5D,11214,1,,1,,,1956,2,R4,"555,000",9/30/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1079,,R4,"2286 CROPSEY AVENUE, 5-A",5-A,11214,1,,1,,,2019,2,R4,"949,473",11/14/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1081,,R4,"2286 CROPSEY AVENUE, 5-G",5-G,11214,1,,1,,,2019,2,R4,"588,931",8/29/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1082,,R4,"2286 CROPSEY AVENUE, 5-H",5-H,11214,1,,1,,,2019,2,R4,"588,931",6/14/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1085,,R4,"2286 CROPSEY AVENUE, 6-C",6-C,11214,1,,1,,,2019,2,R4,"542,173",12/24/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1086,,R4,"2286 CROPSEY AVENUE, 6-D",6-D,11214,1,,1,,,2019,2,R4,"531,379",7/10/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1089,,R4,"2286 CROPSEY AVENUE, 6-G",6-G,11214,1,,1,,,2019,2,R4,"728,640",11/14/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1090,,R4,"2286 CROPSEY AVENUE, 6-H",6-H,11214,1,,1,,,2019,2,R4,"725,458",8/14/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1093,,R4,"2286 CROPSEY AVENUE, 7-C",7-C,11214,1,,1,,,2019,2,R4,"509,056",9/11/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1094,,R4,"2286 CROPSEY AVENUE, 7-D",7-D,11214,1,,1,,,2019,2,R4,"498,792",6/28/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1096,,R4,"2286 CROPSEY AVENUE, 7-F",7-F,11214,1,,1,,,2019,2,R4,"931,144",8/16/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1097,,R4,"2286 CROPSEY AVENUE, 7-G",7-G,11214,1,,1,,,2019,2,R4,"720,082",8/5/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1098,,R4,"2286 CROPSEY AVENUE, 7-H",7-H,11214,1,,1,,,2019,2,R4,"780,240",10/15/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1101,,R4,"2286 CROPSEY AVENUE, 8-C",8-C,11214,1,,1,,,2019,2,R4,"513,988",7/8/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1102,,R4,"2286 CROPSEY AVENUE, 8-D",8-D,11214,1,,1,,,2019,2,R4,"530,361",7/15/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1104,,R4,"2286 CROPSEY AVENUE, 8-F",8-F,11214,1,,1,,,2019,2,R4,"912,702",9/10/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1105,,R4,"2286 CROPSEY AVENUE, 8-G",8-G,11214,1,,1,,,2019,2,R4,"730,386",7/16/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1109,,R4,"2286 CROPSEY AVENUE, 9-C",9-C,11214,1,,1,,,2019,2,R4,"521,483",6/12/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1110,,R4,"2286 CROPSEY AVENUE, 9-D",9-D,11214,1,,1,,,2019,2,R4,"537,205",6/24/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1112,,R4,"2286 CROPSEY AVENUE, 9-F",9-F,11214,1,,1,,,2019,2,R4,"910,250",6/5/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1113,,R4,"2286 CROPSEY AVENUE, 9-G",9-G,11214,1,,1,,,2019,2,R4,"765,944",8/19/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1117,,R4,"2286 CROPSEY AVENUE, 10-C",10-C,11214,1,,1,,,2019,2,R4,"529,913",8/27/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1118,,R4,"2286 CROPSEY AVENUE, 10-D",10-D,11214,1,,1,,,2019,2,R4,"545,024",6/24/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1120,,R4,"2286 CROPSEY AVENUE, 10-F",10-F,11214,1,,1,,,2019,2,R4,"959,493",7/29/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1121,,R4,"2286 CROPSEY AVENUE, 10-G",10-G,11214,1,,1,,,2019,2,R4,"741,628",7/12/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1124,,R4,"2286 CROPSEY AVENUE, 11-B",11-B,11214,1,,1,,,2019,2,R4,"846,629",12/6/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1125,,R4,"2286 CROPSEY AVENUE, 11-C",11-C,11214,1,,1,,,2019,2,R4,"572,720",8/26/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1126,,R4,"2286 CROPSEY AVENUE, 11-D",11-D,11214,1,,1,,,2019,2,R4,"529,913",7/17/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1128,,R4,"2286 CROPSEY AVENUE, 11-F",11-F,11214,1,,1,,,2019,2,R4,"928,049",6/5/24
3,GRAVESEND,13 CONDOS - ELEVATOR APARTMENTS,2,6471,1129,,R4,"2286 CROPSEY AVENUE, 11-G",11-G,11214,1,,1,,,2019,2,R4,"812,009",9/30/24
