RESIDENTIAL_UNITS,GROSS_SQUARE_FEET,SALE_PRICE,BUILDING_AGE,LOG_SALE_PRICE,PREDICTED_PRICE,MARGIN,OPTIMAL_LIST_PRICE
3.0,2790.0,1400000.0,99.0,14.151982794585487,1210930.0,0.060000000000000005,1283586.0
3.0,2796.0,1750000.0,114.0,14.375126345899696,1309585.0,0.060000000000000005,1388160.0
3.0,2796.0,780000.0,114.0,13.567049198665774,1309585.0,0.060000000000000005,1388160.0
3.0,3850.0,1600000.0,99.0,14.28551418721001,1534885.0,0.060000000000000005,1626978.0
3.0,2400.0,1600000.0,99.0,14.28551418721001,1109785.0,0.060000000000000005,1176372.0
3.0,2940.0,1515000.0,114.0,14.230925996925606,1352447.0,0.060000000000000005,1433594.0
3.0,2768.0,1100000.0,119.0,13.9108207377686,1335236.0,0.060000000000000005,1415350.0
3.0,3391.0,1200000.0,44.0,13.997832114758229,1044504.0,0.060000000000000005,1107174.0
3.0,3811.0,1750000.0,99.0,14.375126345899696,1521556.0,0.060000000000000005,1612849.0
3.0,4284.0,2072109.0,99.0,14.54407748715546,1691336.0,0.060000000000000005,1792816.0
7.0,6400.0,2400000.0,104.0,14.690979295318174,1801754.0,0.060000000000000005,1909859.0
4.0,3875.0,1400000.0,101.0,14.151982794585487,1398495.0,0.060000000000000005,1482404.0
6.0,4440.0,1125000.0,118.0,13.933293593620657,1392600.0,0.060000000000000005,1476156.0
5.0,3774.0,1900000.0,93.0,14.457364444136669,1176846.0,0.060000000000000005,1247457.0
6.0,4744.0,1153000.0,96.0,13.957877799251197,1331436.0,0.060000000000000005,1411322.0
6.0,5183.0,1315000.0,101.0,14.089347223594002,1506968.0,0.060000000000000005,1597386.0
4.0,3000.0,1585000.0,99.0,14.276094965293519,1138192.0,0.060000000000000005,1206483.0
1.0,1080.0,550000.0,125.0,13.217673557208654,1173759.0,0.04,1220709.0
1.0,1800.0,1625000.0,125.0,14.301018373745976,1378833.0,0.05,1447775.0
1.0,2376.0,2020000.0,125.0,14.518608069377388,1568404.0,0.060000000000000005,1662508.0
1.0,2250.0,2350000.0,125.0,14.669925886120343,1524824.0,0.060000000000000005,1616313.0
1.0,2470.0,1999000.0,123.0,14.508157613482537,1585369.0,0.060000000000000005,1680491.0
